,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
7335,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,84.4
7336,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,93.56
7337,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,88.0
7338,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,91.43
7339,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,89.23
7340,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,79.85
7341,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,70.28
7342,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,95.59
7343,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,94.56
7344,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,91.84
7345,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,97.79
7346,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,89.36
7347,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,97.09
7348,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,79.31
7349,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,86.68
7350,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,81.59
7351,سوري,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,96.87
7352,مصري,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,97.8
7353,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,83.47
7354,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,92.44
7355,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,81.87
7356,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,94.92
7357,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,79.52
7358,كويتي,بنات,الأحمدي,حكــومى,لطيفه عبد الرحمن الفارس الثانوية للبنات,85.23
7359,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.62
7360,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,70.64
7361,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.55
7362,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,88.41
7363,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.36
7364,صومالي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,73.95
7365,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,84.7
7366,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,90.61
7367,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,89.9
7368,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,65.97
7369,مصري,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,81.73
7370,غير محدد الجنسية,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,82.79
7371,غير محدد الجنسية,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,77.26
7372,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,84.03
7373,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,87.1
7374,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,78.32
7375,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,83.2
7376,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,89.11
7377,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,68.02
7378,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,95.64
7379,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,68.19
7380,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,89.09
7381,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,77.7
7382,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,74.16
7383,غير محدد الجنسية,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,83.75
7384,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,91.19
7385,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,75.13
7386,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,91.68
7387,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,87.49
7388,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.49
7389,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,68.63
7390,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,96.09
7391,صومالي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,74.95
7392,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,93.78
7393,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,85.05
7394,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.93
7395,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,66.94
7396,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,95.91
7397,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,75.51
7398,سعودي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,75.0
7399,سعودي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,82.53
7400,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,66.95
7401,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,94.35
7402,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,86.54
7403,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,86.3
7404,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,68.11
7405,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,95.2
7406,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,68.9
7407,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,92.63
7408,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,85.9
7409,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,75.46
7410,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,90.08
7411,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,84.65
7412,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,82.02
7413,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,87.09
7414,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,71.96
7415,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,74.8
7416,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,78.26
7417,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,93.51
7418,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,85.66
7419,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.74
7420,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,74.23
7421,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,86.34
7422,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,81.3
7423,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,93.41
7424,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,76.06
7425,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.66
7426,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,79.74
7427,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,83.39
7428,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,77.82
7429,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,85.75
7430,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,85.03
7431,صومالي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,81.54
7432,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,70.02
7433,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,71.95
7434,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,89.91
7435,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,79.96
7436,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,75.32
7437,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,82.8
7438,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,82.34
7439,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,78.24
7440,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,72.91
7441,كويتي,بنات,الأحمدي,حكــومى,الصباحية الثانوية للبنات,79.37
7442,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,88.35
7443,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.83
7444,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,69.82
7445,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,85.1
7446,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.51
7447,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,94.35
7448,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,74.94
7449,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.31
7450,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,91.44
7451,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,74.48
7452,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.11
7453,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,87.02
7454,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,71.08
7455,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,82.68
7456,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,91.67
7457,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,90.27
7458,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,90.96
7459,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,81.18
7460,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.59
7461,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,87.12
7462,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,75.46
7463,سعودي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.97
7464,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,77.93
7465,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,70.28
7466,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,91.12
7467,سعودي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,78.97
7468,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,85.73
7469,مصري,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,98.88
7470,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.95
7471,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,98.52
7472,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,80.6
7473,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.65
7474,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,90.88
7475,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,73.87
7476,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,86.87
7477,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,92.21
7478,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,80.98
7479,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.5
7480,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,93.39
7481,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,86.88
7482,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,86.53
7483,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,71.32
7484,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,78.93
7485,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,88.03
7486,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.7
7487,عماني,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,83.97
7488,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,74.92
7489,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,77.03
7490,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,75.71
7491,سعودي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,91.61
7492,غير محدد الجنسية,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,94.3
7493,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,74.25
7494,صومالي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,96.73
7495,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,78.19
7496,سعودي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,79.14
7497,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,96.59
7498,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,81.73
7499,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,93.95
7500,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.68
7501,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,75.52
7502,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,81.23
7503,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,96.56
7504,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.34
7505,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,92.1
7506,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,96.29
7507,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,95.68
7508,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,89.49
7509,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,85.36
7510,كويتي,بنات,الأحمدي,حكــومى,معاذة الغفارية الثانوية الثانوية  للبنات,84.9
7511,غير محدد الجنسية,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.16
7512,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.13
7513,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,97.39
7514,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,72.99
7515,بحريني,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,86.7
7516,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,71.0
7517,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,90.13
7518,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,93.99
7519,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,76.85
7520,سعودي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,74.19
7521,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,85.33
7522,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,71.94
7523,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,86.73
7524,غير محدد الجنسية,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,88.66
7525,كندا,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,74.75
7526,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.05
7527,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,94.84
7528,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,74.06
7529,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,78.94
7530,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,78.26
7531,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,80.93
7532,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.48
7533,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,87.55
7534,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.56
7535,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.88
7536,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,77.18
7537,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,91.23
7538,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,77.3
7539,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,86.78
7540,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,87.39
7541,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,88.29
7542,سوري,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,96.94
7543,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,73.48
7544,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.76
7545,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,77.63
7546,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,97.38
7547,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,77.56
7548,ارتيريا,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,96.84
7549,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,71.38
7550,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,84.35
7551,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,90.13
7552,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,93.65
7553,صومالي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,79.58
7554,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,82.19
7555,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.72
7556,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,87.77
7557,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,72.86
7558,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,90.3
7559,سعودي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,88.18
7560,عراقي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,93.01
7561,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,72.21
7562,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,79.12
7563,الولايات المتحده,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,96.45
7564,سعودي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,78.54
7565,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,84.48
7566,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.44
7567,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.32
7568,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,98.96
7569,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,79.22
7570,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,95.3
7571,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,81.3
7572,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,70.24
7573,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,88.42
7574,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,70.65
7575,سعودي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,85.09
7576,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,85.25
7577,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,88.71
7578,سعودي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,80.58
7579,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,95.63
7580,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,92.87
7581,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,90.22
7582,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,81.93
7583,غير محدد الجنسية,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,90.3
7584,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,91.75
7585,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.93
7586,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,83.65
7587,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,84.1
7588,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,75.79
7589,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,68.05
7590,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,89.14
7591,كويتي,بنات,الأحمدي,حكــومى,فاطمة بنت أسد الثانوية  للبنات,72.12
7592,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,98.14
7593,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,94.2
7594,كويتي,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,88.25
7595,كويتي,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,81.31
7596,كويتي,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,80.62
7597,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,96.69
7598,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,94.15
7599,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,98.99
7600,سوري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,98.05
7601,سوري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,93.26
7602,سوري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,97.33
7603,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,95.5
7604,كويتي,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,74.83
7605,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,99.38
7606,مصري,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,99.72
7607,يمني,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,90.54
7608,كويتي,بنات,الأحمدي,حكــومى,انيسة بنت خبيب الانصارية الثانوية للبنات - المشتركة,74.87
