,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
7138,لبناني,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,70.14
7139,سوري,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,79.81
7140,اردني,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,69.73
7141,لبناني,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,63.66
7142,كويتي,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,79.5
7143,كويتي,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,83.33
7144,كويتي,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,79.34
7145,اردني,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,66.49
7146,سوري,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,70.07
7147,كويتي,بنين,التعليم الخاص,خاص,القبس الاهلية الثانوية للبنين - المشتركة,75.7
7148,كويتي,,التعليم الخاص,خاص,النخبة النموذجية الثانوية -بنين,64.66
7149,كويتي,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,76.21
7150,عماني,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,78.26
7151,كويتي,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,85.07
7152,كويتي,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,79.89
7153,كويتي,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,71.46
7154,كويتي,بنات,التعليم الخاص,خاص,المعرفة النموذجية الثانوية للبنات - المشتركة,83.36
7155,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,67.21
7156,فلسطيني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,62.7
7157,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,85.73
7158,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,81.12
7159,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,95.15
7160,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,88.97
7161,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,83.23
7162,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,77.21
7163,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,98.15
7164,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,67.63
7165,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,91.54
7166,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,72.56
7167,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,91.54
7168,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,91.58
7169,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,72.31
7170,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,71.92
7171,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,83.38
7172,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,94.23
7173,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,85.87
7174,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,67.39
7175,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,81.22
7176,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,62.04
7177,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,78.95
7178,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,65.49
7179,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,91.69
7180,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,71.92
7181,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,76.22
7182,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,95.23
7183,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,88.25
7184,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,69.81
7185,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,88.07
7186,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,66.36
7187,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,96.07
7188,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,67.92
7189,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,78.47
7190,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,78.9
7191,عراقي,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,93.16
7192,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.13
7193,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,75.88
7194,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,67.17
7195,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,92.0
7196,فلسطيني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.57
7197,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,77.68
7198,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.66
7199,كويتي,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,91.55
7200,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,89.08
7201,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,87.1
7202,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,78.88
7203,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,83.99
7204,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,77.01
7205,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,92.48
7206,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,76.06
7207,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,96.77
7208,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,85.89
7209,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,74.5
7210,باكستان,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,81.27
7211,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,73.73
7212,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,94.26
7213,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,74.37
7214,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,72.39
7215,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,86.32
7216,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,77.49
7217,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,92.25
7218,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,73.9
7219,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,75.77
7220,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,68.61
7221,فلسطيني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,92.79
7222,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,94.18
7223,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,92.11
7224,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,71.14
7225,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,72.69
7226,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,89.26
7227,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,72.51
7228,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.97
7229,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,86.34
7230,سوري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,66.94
7231,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,93.3
7232,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,95.53
7233,لبناني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.77
7234,اردني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,89.98
7235,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,97.07
7236,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,82.49
7237,ايران,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,84.1
7238,فلسطيني,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,83.59
7239,مصري,بنات,التعليم الخاص,خاص,الجيل الجديد الاهلية الثانوية للبنات,97.76
7240,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,81.8
7241,اردني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,64.55
7242,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,91.56
7243,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,86.32
7244,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,99.61
7245,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,94.7
7246,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,90.5
7247,كندا,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,93.58
7248,الفيليبين,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,86.55
7249,اردني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,93.25
7250,لبناني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,94.37
7251,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,97.42
7252,غير محدد الجنسية,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,73.5
7253,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,96.69
7254,اردني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,96.05
7255,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,85.92
7256,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,95.86
7257,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,77.11
7258,اردني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,83.69
7259,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,90.44
7260,المانيا,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,95.62
7261,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,91.12
7262,اردني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,95.98
7263,فلسطيني,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,69.71
7264,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,75.38
7265,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,97.45
7266,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,84.3
7267,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,89.07
7268,مصري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,85.8
7269,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,78.29
7270,عراقي,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,90.57
7271,سوري,بنات,التعليم الخاص,خاص,النجاة الاهلية الثانوية للبنات - المشتركة,80.91
7272,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,82.56
7273,عراقي,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,89.82
7274,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,76.75
7275,فلسطيني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,77.15
7276,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,84.55
7277,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,85.73
7278,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,63.0
7279,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,82.7
7280,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,88.63
7281,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,80.34
7282,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,82.02
7283,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,93.39
7284,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,83.08
7285,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,67.18
7286,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,69.07
7287,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,78.71
7288,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,71.89
7289,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,77.72
7290,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,82.35
7291,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,95.75
7292,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,96.55
7293,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,92.08
7294,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,97.84
7295,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,79.23
7296,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,76.25
7297,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,86.78
7298,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,80.92
7299,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,84.13
7300,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,74.91
7301,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,78.07
7302,اردني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,82.47
7303,غير محدد الجنسية,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,68.11
7304,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,86.92
7305,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,89.49
7306,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,89.06
7307,فلسطيني,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,83.88
7308,مصري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,85.26
7309,عراقي,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,80.9
7310,سوري,بنات,التعليم الخاص,خاص,السفر الاهلية الثانوية للبنات - المشتركة,91.46
7311,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,73.65
7312,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,86.33
7313,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,90.08
7314,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,70.81
7315,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,77.25
7316,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,78.33
7317,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,86.19
7318,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,91.23
7319,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,80.98
7320,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,76.28
7321,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,86.15
7322,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,83.26
7323,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,91.87
7324,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,92.15
7325,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,77.7
7326,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,89.42
7327,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,82.07
7328,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,81.42
7329,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,75.93
7330,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,89.6
7331,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,89.34
7332,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,95.25
7333,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,86.38
7334,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,95.43
7335,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,73.12
7336,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,79.38
7337,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,87.86
7338,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,92.87
7339,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,92.64
7340,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,75.47
7341,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,69.58
7342,ايران,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,76.2
7343,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,71.78
7344,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,74.89
7345,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,93.33
7346,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,76.63
7347,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,92.57
7348,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,69.27
7349,سوري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,87.63
7350,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,84.11
7351,سعودي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,71.8
7352,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,70.83
7353,كويتي,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,72.57
7354,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,93.83
7355,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,79.03
7356,مصري,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,99.65
7357,اردني,بنات,التعليم الخاص,خاص,الكويت الاهلية الحديثة الثانوية للبنات - المشتركة,83.2
7358,ارتيريا,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,82.69
7359,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,74.21
7360,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,69.41
7361,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,81.95
7362,سوري,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,74.19
7363,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,72.72
7364,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,66.86
7365,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,90.19
7366,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,85.66
7367,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,84.29
7368,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,68.02
7369,الدومينيكان,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,73.17
7370,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,75.63
7371,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,83.37
7372,مصري,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,69.88
7373,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,66.53
7374,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,85.73
7375,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,79.16
7376,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,96.86
7377,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,71.86
7378,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,80.13
7379,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,92.21
7380,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,74.38
7381,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,86.39
7382,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,76.27
7383,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,66.59
7384,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,77.85
7385,سوري,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,78.47
7386,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,71.15
7387,كويتي,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,72.77
7388,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الجابر الاهلية الثانوية للبنات - المشتركة,89.21
7389,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الهدي الاهلية الثانوية للبنات - المشتركة,73.82
7390,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الهدي الاهلية الثانوية للبنات - المشتركة,88.95
7391,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الهدي الاهلية الثانوية للبنات - المشتركة,83.51
7392,مصري,بنات,التعليم الخاص,خاص,الهدي الاهلية الثانوية للبنات - المشتركة,72.73
7393,غير محدد الجنسية,بنات,التعليم الخاص,خاص,الهدي الاهلية الثانوية للبنات - المشتركة,74.37
